022218,0228412,2015 Spring Term
022218,0228412,2016 Spring Term
022218,0228412,2017 Spring Term
022218,0228412,2018 Spring Term
022218,0228412,2019 Spring Term
014379,0543027,2012 Fall Term
014379,0543027,2013 Fall Term
014379,0543027,2014 Fall Term
014379,0543027,2015 Fall Term
014379,0543027,2016 Fall Term
014379,0543027,2017 Fall Term
014379,0543027,2018 Fall Term
003606,0388302,2013 Spring Term
003606,0388302,2014 Spring Term
003606,0388302,2015 Spring Term
003606,0388302,2015 Fall Term
003606,0388302,2016 Spring Term
003606,0388302,2016 Fall Term
003606,2107024,2017 Spring Term
003606,1520447,2017 Fall Term
003606,2107024,2018 Spring Term
003606,2364056,2018 Fall Term
003606,2107024,2019 Spring Term
003607,0418925,2012 Fall Term
003607,0418925,2013 Fall Term
003607,0418925,2014 Fall Term
003607,2232876,2015 Fall Term
003607,2232876,2016 Fall Term
003607,2232876,2017 Fall Term
003607,2232876,2018 Fall Term
003646,0543028,2012 Summer Term 1
003646,1429533,2012 Fall Term
003646,0543028,2013 Summer Term 1
003646,1405431,2013 Fall Term
003646,2107024,2014 Summer Term 1
003646,0403174,2014 Fall Term
003646,0399180,2015 Summer Term 1
003646,0714270,2015 Fall Term
003646,0399180,2016 Summer Term 1
003646,1974579,2016 Fall Term
003646,0403174,2017 Fall Term
003646,2231190,2018 Fall Term
003646,0399180,2019 Spring Term
003647,0391033,2012 Summer Term 2
003647,0399180,2013 Spring Term
003647,0391033,2013 Summer Term 2
003647,2166841,2014 Spring Term
003647,1974579,2014 Summer Term 2
003647,0403174,2015 Spring Term
003647,1974579,2015 Summer Term 2
003647,0403174,2016 Spring Term
003647,1107217,2016 Summer Term 2
003647,1107217,2017 Spring Term
003647,1974579,2018 Spring Term
003647,0399180,2019 Spring Term
016469,1107217,2013 Spring Term
016469,1107217,2014 Spring Term
016469,1107217,2015 Spring Term
016469,1111889,2016 Spring Term
016469,1111889,2017 Spring Term
016469,1107217,2018 Spring Term
016469,1111889,2019 Spring Term
023297,2044055,2015 Spring Term
023297,2044055,2016 Spring Term
023297,2306991,2017 Spring Term
023297,2306991,2018 Spring Term
023297,2306991,2019 Spring Term
016163,0227207,2012 Fall Term
016163,0227207,2013 Fall Term
016163,0227207,2014 Fall Term
016163,0227207,2015 Fall Term
016163,2246118,2016 Fall Term
016163,2246118,2017 Fall Term
016163,0227207,2018 Fall Term
024252,1107217,2017 Fall Term
024252,0714270,2018 Fall Term
014541,1849305,2013 Spring Term
014541,0228046,2014 Spring Term
014541,1973573,2014 Fall Term
014541,1973573,2016 Spring Term
014541,1973573,2016 Fall Term
014541,1973573,2017 Fall Term
014541,1973573,2019 Spring Term
021870,0228046,2013 Spring Term
021870,1036020,2014 Spring Term
021870,2232391,2015 Fall Term
021870,2232391,2017 Spring Term
021870,2232391,2018 Spring Term
021870,2232391,2019 Spring Term
003645,0403174,2013 Spring Term
003645,0403174,2013 Fall Term
003645,1628733,2015 Fall Term
003645,1628733,2019 Spring Term
024981,1107217,2018 Spring Term
024981,2232876,2019 Spring Term
003648,0399180,2012 Summer Term - Full
003648,1974579,2012 Summer Term 2
003648,1695347,2012 Fall Term
003648,2116688,2013 Fall Term
003648,0957986,2014 Fall Term
003648,1107217,2015 Fall Term
003648,2232876,2016 Summer Term 1
003648,2232876,2016 Summer Term 2
003648,1919522,2016 Fall Term
003648,1107217,2017 Fall Term
003648,0403174,2018 Fall Term
003648,0399180,2019 Spring Term
003649,1695347,2013 Spring Term
003649,0227207,2014 Spring Term
003649,0957986,2015 Spring Term
003649,2232430,2016 Spring Term
003649,2107024,2017 Spring Term
003649,0297676,2018 Spring Term
003649,0399180,2019 Spring Term
003650,1107217,2012 Fall Term
003650,2109775,2013 Fall Term
003650,2043901,2014 Fall Term
003650,1107217,2015 Fall Term
003650,0714270,2016 Fall Term
003650,0399180,2017 Fall Term
003650,0399075,2018 Fall Term
003651,2037794,2013 Spring Term
003651,1405431,2014 Spring Term
003651,0399180,2015 Spring Term
003651,1405431,2016 Spring Term
003651,1107217,2017 Spring Term
003651,1107217,2018 Spring Term
003651,1111889,2019 Spring Term
003261,1727937,2012 Summer Term 1
003261,0399065,2012 Fall Term
003261,2045478,2013 Spring Term
003261,0939156,2013 Summer Term 1
003261,0400100,2013 Fall Term
003261,1830857,2014 Summer Term 1
003261,1939221,2015 Summer Term 1
003261,2143587,2016 Summer Term 1
003261,2128603,2017 Summer Term 1
003261,2157699,2018 Summer Term 1
022525,2045478,2014 Spring Term
022525,0399065,2014 Fall Term
022525,0400100,2015 Spring Term
022525,0399065,2015 Fall Term
022525,0400100,2016 Spring Term
022525,0399065,2016 Fall Term
022525,0400100,2017 Spring Term
022525,0399065,2017 Fall Term
022525,0400100,2018 Spring Term
022525,0399065,2018 Fall Term
022525,0400100,2019 Spring Term
022172,1024084,2014 Spring Term
022172,1024084,2014 Fall Term
022172,1581009,2015 Fall Term
023561,0228508,2015 Fall Term
023561,0228508,2016 Fall Term
023561,0228508,2017 Fall Term
023561,0228508,2018 Fall Term
020020,0228368,2012 Fall Term
020020,2049628,2013 Spring Term
020020,0228368,2013 Fall Term
020020,0228368,2014 Fall Term
020020,1417992,2015 Fall Term
020020,1417992,2016 Fall Term
020020,1417992,2017 Fall Term
020020,0228368,2018 Fall Term
003273,1834245,2012 Summer Term 1
003273,0228802,2012 Fall Term
003273,0228802,2013 Spring Term
003273,1931359,2013 Summer Term 1
003273,0228802,2013 Fall Term
003273,0228802,2014 Spring Term
003273,0375277,2014 Summer Term 1
003273,0228802,2014 Fall Term
003273,0228802,2015 Spring Term
003273,1847612,2015 Summer Term 1
003273,0228802,2015 Fall Term
003273,0228802,2016 Spring Term
003273,2056084,2016 Summer Term 1
003273,0228802,2016 Fall Term
003273,0228802,2017 Spring Term
003273,2023264,2017 Summer Term 1
003273,0228802,2017 Fall Term
003273,0228802,2018 Spring Term
003273,2189152,2018 Summer Term 1
003273,0228802,2018 Fall Term
003273,0228802,2019 Spring Term
021884,0399458,2013 Summer Term 2
021884,0399458,2014 Summer Term 2
021884,1849264,2014 Fall Term
021884,0399458,2015 Summer Term 2
021884,0399458,2016 Summer Term 2
021884,0399458,2017 Summer Term 2
021884,0399458,2018 Summer Term 2
021867,2045194,2014 Summer Term 2
021867,2045478,2015 Summer Term 2
003275,0399458,2012 Fall Term
003275,0399458,2013 Fall Term
003275,0399458,2014 Fall Term
003275,0399458,2016 Fall Term
003275,0399458,2017 Fall Term
003275,0399458,2018 Fall Term
022055,2130202,2017 Spring Term
022055,2062252,2018 Spring Term
014831,1836353,2012 Summer Term 1
014831,0399067,2012 Fall Term
014831,1677234,2013 Spring Term
014831,1830857,2013 Summer Term 1
